Date,Close
2012-08-30,57.02
2012-08-31,58.290001000000004
2012-09-01,58.290001000000004
2012-09-02,58.290001000000004
2012-09-03,58.290001000000004
2012-09-04,58.400002
2012-09-05,58.349998
2012-09-06,58.580002
2012-09-07,59.82
2012-09-08,59.82
2012-09-09,59.82
2012-09-10,59.419998
2012-09-11,59.650002
2012-09-12,59.650002
2012-09-13,60.849998
2012-09-14,61.029999
2012-09-15,61.029999
2012-09-16,61.029999
2012-09-17,60.540001000000004
2012-09-18,60.990002000000004
2012-09-19,61.02
2012-09-20,60.93
2012-09-21,61.09
2012-09-22,61.09
2012-09-23,61.09
2012-09-24,60.779999
2012-09-25,60.66
2012-09-26,60.34
2012-09-27,61.240002000000004
2012-09-28,61.080002
2012-09-29,61.080002
2012-09-30,61.080002
2012-10-01,61.220001
2012-10-02,61.150002
2012-10-03,61.27
2012-10-04,61.700001
2012-10-05,61.32
2012-10-06,61.32
2012-10-07,61.32
2012-10-08,61.099998
2012-10-09,60.720001
2012-10-10,60.66
2012-10-11,60.849998
2012-10-12,60.380001
2012-10-13,60.380001
2012-10-14,60.380001
2012-10-15,59.759997999999996
2012-10-16,60.150002
2012-10-17,60.150002
2012-10-18,59.889998999999996
2012-10-19,59.240002000000004
2012-10-20,59.240002000000004
2012-10-21,59.240002000000004
2012-10-22,59.470001
2012-10-23,58.66
2012-10-24,58.459998999999996
2012-10-25,58.849998
2012-10-26,58.849998
2012-10-27,58.849998
2012-10-28,58.849998
2012-10-29,58.849998
2012-10-30,58.849998
2012-10-31,59.169998
2012-11-01,58.91
2012-11-02,57.66
2012-11-03,57.66
2012-11-04,57.66
2012-11-05,57.91
2012-11-06,58.98
2012-11-07,59.049999
2012-11-08,59.580002
2012-11-09,59.509997999999996
2012-11-10,59.509997999999996
2012-11-11,59.509997999999996
2012-11-12,59.369999
2012-11-13,59.259997999999996
2012-11-14,59.259997999999996
2012-11-15,58.889998999999996
2012-11-16,58.779999
2012-11-17,58.779999
2012-11-18,58.779999
2012-11-19,59.529999
2012-11-20,59.34
2012-11-21,59.400002
2012-11-22,59.400002
2012-11-23,60.18
2012-11-24,60.18
2012-11-25,60.18
2012-11-26,60.099998
2012-11-27,59.84
2012-11-28,59.040001000000004
2012-11-29,59.279999
2012-11-30,58.84
2012-12-01,58.84
2012-12-02,58.84
2012-12-03,58.889998999999996
2012-12-04,58.259997999999996
2012-12-05,58.150002
2012-12-06,58.310001
2012-12-07,58.5
2012-12-08,58.5
2012-12-09,58.5
2012-12-10,58.77
2012-12-11,58.709998999999996
2012-12-12,58.790001000000004
2012-12-13,58.23
2012-12-14,58.119999
2012-12-15,58.119999
2012-12-16,58.119999
2012-12-17,58.25
2012-12-18,57.360001000000004
2012-12-19,57.240002000000004
2012-12-20,56.540001000000004
2012-12-21,56.73
2012-12-22,56.73
2012-12-23,56.73
2012-12-24,56.849998
2012-12-25,56.849998
2012-12-26,56.900002
2012-12-27,57.060001
2012-12-28,56.830002
2012-12-29,56.830002
2012-12-30,56.830002
2012-12-31,57.349998
2013-01-01,57.349998
2013-01-02,57.75
2013-01-03,57.07
2013-01-04,56.740002000000004
2013-01-05,56.740002000000004
2013-01-06,56.740002000000004
2013-01-07,56.419998
2013-01-08,56.810001
2013-01-09,56.799999
2013-01-10,57.330002
2013-01-11,56.970001
2013-01-12,56.970001
2013-01-13,56.970001
2013-01-14,57.139998999999996
2013-01-15,57.5
2013-01-16,57.549999
2013-01-17,57.799999
2013-01-18,57.709998999999996
2013-01-19,57.709998999999996
2013-01-20,57.709998999999996
2013-01-21,57.709998999999996
2013-01-22,57.919998
2013-01-23,57.75
2013-01-24,57.110001000000004
2013-01-25,56.790001000000004
2013-01-26,56.790001000000004
2013-01-27,56.790001000000004
2013-01-28,56.650002
2013-01-29,56.93
2013-01-30,57.349998
2013-01-31,56.970001
2013-02-01,57.060001
2013-02-02,57.060001
2013-02-03,57.060001
2013-02-04,57.279999
2013-02-05,57.23
2013-02-06,57.400002
2013-02-07,57.209998999999996
2013-02-08,57.099998
2013-02-09,57.099998
2013-02-10,57.099998
2013-02-11,56.41
2013-02-12,56.470001
2013-02-13,56.16
2013-02-14,55.900002
2013-02-15,54.959998999999996
2013-02-16,54.959998999999996
2013-02-17,54.959998999999996
2013-02-18,54.959998999999996
2013-02-19,54.799999
2013-02-20,53.41
2013-02-21,53.82
2013-02-22,53.939999
2013-02-23,53.939999
2013-02-24,53.939999
2013-02-25,54.450001
2013-02-26,55.130001
2013-02-27,54.509997999999996
2013-02-28,53.939999
2013-03-01,53.75
2013-03-02,53.75
2013-03-03,53.75
2013-03-04,53.689999
2013-03-05,53.77
2013-03-06,54.029999
2013-03-07,53.830002
2013-03-08,53.849998
2013-03-09,53.849998
2013-03-10,53.849998
2013-03-11,53.93
2013-03-12,54.380001
2013-03-13,54.18
2013-03-14,54.189999
2013-03-15,54.310001
2013-03-16,54.310001
2013-03-17,54.310001
2013-03-18,54.790001000000004
2013-03-19,55.049999
2013-03-20,54.77
2013-03-21,55.09
2013-03-22,54.869999
2013-03-23,54.869999
2013-03-24,54.869999
2013-03-25,54.73
2013-03-26,54.549999
2013-03-27,54.799999
2013-03-28,54.48
2013-03-29,54.48
2013-03-30,54.48
2013-03-31,54.48
2013-04-01,54.529999
2013-04-02,53.700001
2013-04-03,53.07
2013-04-04,52.900002
2013-04-05,53.82
2013-04-06,53.82
2013-04-07,53.82
2013-04-08,53.580002
2013-04-09,54.009997999999996
2013-04-10,53.099998
2013-04-11,53.189999
2013-04-12,50.650002
2013-04-13,50.650002
2013-04-14,50.650002
2013-04-15,46.130001
2013-04-16,46.669998
2013-04-17,46.68
2013-04-18,47.169998
2013-04-19,47.599998
2013-04-20,47.599998
2013-04-21,47.599998
2013-04-22,48.439999
2013-04-23,48.07
2013-04-24,48.619999
2013-04-25,49.790001000000004
2013-04-26,49.549999
2013-04-27,49.549999
2013-04-28,49.549999
2013-04-29,50.009997999999996
2013-04-30,50.200001
2013-05-01,49.610001000000004
2013-05-02,49.869999
2013-05-03,49.98
2013-05-04,49.98
2013-05-05,49.98
2013-05-06,49.990002000000004
2013-05-07,49.360001000000004
2013-05-08,50.09
2013-05-09,49.5
2013-05-10,49.07
2013-05-11,49.07
2013-05-12,49.07
2013-05-13,48.650002
2013-05-14,48.400002
2013-05-15,47.25
2013-05-16,47.040001000000004
2013-05-17,45.970001
2013-05-18,45.970001
2013-05-19,45.970001
2013-05-20,47.43
2013-05-21,46.630001
2013-05-22,46.299999
2013-05-23,47.240002000000004
2013-05-24,46.939999
2013-05-25,46.939999
2013-05-26,46.939999
2013-05-27,46.939999
2013-05-28,46.84
2013-05-29,47.290001000000004
2013-05-30,47.970001
2013-05-31,46.950001
2013-06-01,46.950001
2013-06-02,46.950001
2013-06-03,47.91
2013-06-04,47.439999
2013-06-05,47.540001000000004
2013-06-06,47.919998
2013-06-07,46.75
2013-06-08,46.75
2013-06-09,46.75
2013-06-10,46.970001
2013-06-11,46.740002000000004
2013-06-12,47.07
2013-06-13,46.889998999999996
2013-06-14,47.16
2013-06-15,47.16
2013-06-16,47.16
2013-06-17,46.919998
2013-06-18,46.330002
2013-06-19,45.77
2013-06-20,43.240002000000004
2013-06-21,43.779999
2013-06-22,43.779999
2013-06-23,43.779999
2013-06-24,43.380001
2013-06-25,43.200001
2013-06-26,41.349998
2013-06-27,40.490002000000004
2013-06-28,41.68
2013-06-29,41.68
2013-06-30,41.68
2013-07-01,42.349998
2013-07-02,42.0
2013-07-03,42.209998999999996
2013-07-04,42.209998999999996
2013-07-05,41.240002000000004
2013-07-06,41.240002000000004
2013-07-07,41.240002000000004
2013-07-08,41.740002000000004
2013-07-09,42.139998999999996
2013-07-10,42.23
2013-07-11,43.43
2013-07-12,43.369999
2013-07-13,43.369999
2013-07-14,43.369999
2013-07-15,43.389998999999996
2013-07-16,43.639998999999996
2013-07-17,43.09
2013-07-18,43.32
2013-07-19,43.700001
2013-07-20,43.700001
2013-07-21,43.700001
2013-07-22,45.060001
2013-07-23,45.349998
2013-07-24,44.599998
2013-07-25,44.959998999999996
2013-07-26,45.009997999999996
2013-07-27,45.009997999999996
2013-07-28,45.009997999999996
2013-07-29,44.939999
2013-07-30,44.77
2013-07-31,44.610001000000004
2013-08-01,44.220001
2013-08-02,44.139998999999996
2013-08-03,44.139998999999996
2013-08-04,44.139998999999996
2013-08-05,43.860001000000004
2013-08-06,43.259997999999996
2013-08-07,43.32
2013-08-08,44.290001000000004
2013-08-09,44.27
2013-08-10,44.27
2013-08-11,44.27
2013-08-12,45.09
2013-08-13,44.59
2013-08-14,45.040001000000004
2013-08-15,46.029999
2013-08-16,46.360001000000004
2013-08-17,46.360001000000004
2013-08-18,46.360001000000004
2013-08-19,46.16
2013-08-20,46.290001000000004
2013-08-21,46.150002
2013-08-22,46.400002
2013-08-23,47.150002
2013-08-24,47.150002
2013-08-25,47.150002
2013-08-26,47.360001000000004
2013-08-27,47.84
2013-08-28,47.84
2013-08-29,47.52
2013-08-30,47.099998
2013-08-31,47.099998
2013-09-01,47.099998
2013-09-02,47.099998
2013-09-03,47.720001
2013-09-04,47.07
2013-09-05,46.220001
2013-09-06,46.889998999999996
2013-09-07,46.889998999999996
2013-09-08,46.889998999999996
2013-09-09,46.82
2013-09-10,46.060001
2013-09-11,46.040001000000004
2013-09-12,44.59
2013-09-13,44.599998
2013-09-14,44.599998
2013-09-15,44.599998
2013-09-16,44.139998999999996
2013-09-17,44.209998999999996
2013-09-18,46.139998999999996
2013-09-19,46.049999
2013-09-20,44.959998999999996
2013-09-21,44.959998999999996
2013-09-22,44.959998999999996
2013-09-23,44.540001000000004
2013-09-24,44.59
2013-09-25,44.990002000000004
2013-09-26,44.650002
2013-09-27,45.060001
2013-09-28,45.060001
2013-09-29,45.060001
2013-09-30,44.77
2013-10-01,43.48
2013-10-02,44.369999
2013-10-03,44.41
2013-10-04,44.169998
2013-10-05,44.169998
2013-10-06,44.169998
2013-10-07,44.59
2013-10-08,44.470001
2013-10-09,43.98
2013-10-10,43.349998
2013-10-11,42.610001000000004
2013-10-12,42.610001000000004
2013-10-13,42.610001000000004
2013-10-14,42.869999
2013-10-15,43.130001
2013-10-16,43.049999
2013-10-17,44.43
2013-10-18,44.25
2013-10-19,44.25
2013-10-20,44.25
2013-10-21,44.279999
2013-10-22,45.16
2013-10-23,44.889998999999996
2013-10-24,45.34
2013-10-25,45.540001000000004
2013-10-26,45.540001000000004
2013-10-27,45.540001000000004
2013-10-28,45.59
2013-10-29,45.32
2013-10-30,45.25
2013-10-31,44.580002
2013-11-01,44.32
2013-11-02,44.32
2013-11-03,44.32
2013-11-04,44.240002000000004
2013-11-05,44.16
2013-11-06,44.380001
2013-11-07,43.98
2013-11-08,43.34
2013-11-09,43.34
2013-11-10,43.34
2013-11-11,43.18
2013-11-12,42.66
2013-11-13,42.810001
2013-11-14,43.32
2013-11-15,43.34
2013-11-16,43.34
2013-11-17,43.34
2013-11-18,42.830002
2013-11-19,42.860001000000004
2013-11-20,41.82
2013-11-21,41.75
2013-11-22,41.759997999999996
2013-11-23,41.759997999999996
2013-11-24,41.759997999999996
2013-11-25,41.939999
2013-11-26,41.759997999999996
2013-11-27,41.57
2013-11-28,41.57
2013-11-29,42.029999
2013-11-30,42.029999
2013-12-01,42.029999
2013-12-02,40.900002
2013-12-03,41.02
2013-12-04,41.77
2013-12-05,41.130001
2013-12-06,41.25
2013-12-07,41.25
2013-12-08,41.25
2013-12-09,41.650002
2013-12-10,42.41
2013-12-11,42.080002
2013-12-12,41.150002
2013-12-13,41.540001000000004
2013-12-14,41.540001000000004
2013-12-15,41.540001000000004
2013-12-16,41.669998
2013-12-17,41.279999
2013-12-18,40.889998999999996
2013-12-19,39.900002
2013-12-20,40.299999
2013-12-21,40.299999
2013-12-22,40.299999
2013-12-23,40.169998
2013-12-24,40.369999
2013-12-25,40.369999
2013-12-26,40.560001
2013-12-27,40.73
2013-12-28,40.73
2013-12-29,40.73
2013-12-30,40.119999
2013-12-31,40.360001000000004
2014-01-01,40.360001000000004
2014-01-02,41.060001
2014-01-03,41.5
2014-01-04,41.5
2014-01-05,41.5
2014-01-06,41.580002
2014-01-07,41.32
2014-01-08,41.080002
2014-01-09,41.169998
2014-01-10,41.84
2014-01-11,41.84
2014-01-12,41.84
2014-01-13,42.099998
2014-01-14,41.68
2014-01-15,41.610001000000004
2014-01-16,41.66
2014-01-17,42.080002
2014-01-18,42.080002
2014-01-19,42.080002
2014-01-20,42.080002
2014-01-21,41.619999
2014-01-22,41.43
2014-01-23,42.380001
2014-01-24,42.540001000000004
2014-01-25,42.540001000000004
2014-01-26,42.540001000000004
2014-01-27,42.09
2014-01-28,42.049999
2014-01-29,42.610001000000004
2014-01-30,41.66
2014-01-31,41.75
2014-02-01,41.75
2014-02-02,41.75
2014-02-03,42.189999
2014-02-04,42.060001
2014-02-05,42.189999
2014-02-06,42.169998
2014-02-07,42.5
2014-02-08,42.5
2014-02-09,42.5
2014-02-10,42.759997999999996
2014-02-11,43.299999
2014-02-12,43.27
2014-02-13,43.700001
2014-02-14,44.25
2014-02-15,44.25
2014-02-16,44.25
2014-02-17,44.25
2014-02-18,44.369999
2014-02-19,43.990002000000004
2014-02-20,44.439999
2014-02-21,44.599998
2014-02-22,44.599998
2014-02-23,44.599998
2014-02-24,44.939999
2014-02-25,45.02
2014-02-26,44.619999
2014-02-27,44.689999
2014-02-28,44.490002000000004
2014-03-01,44.490002000000004
2014-03-02,44.490002000000004
2014-03-03,45.41
2014-03-04,44.830002
2014-03-05,44.900002
2014-03-06,45.369999
2014-03-07,44.98
2014-03-08,44.98
2014-03-09,44.98
2014-03-10,45.009997999999996
2014-03-11,45.259997999999996
2014-03-12,45.950001
2014-03-13,46.099998
2014-03-14,46.41
2014-03-15,46.41
2014-03-16,46.41
2014-03-17,45.869999
2014-03-18,45.509997999999996
2014-03-19,44.59
2014-03-20,44.57
2014-03-21,44.82
2014-03-22,44.82
2014-03-23,44.82
2014-03-24,43.950001
2014-03-25,44.029999
2014-03-26,43.630001
2014-03-27,43.369999
2014-03-28,43.330002
2014-03-29,43.330002
2014-03-30,43.330002
2014-03-31,43.0
2014-04-01,42.900002
2014-04-02,43.220001
2014-04-03,43.119999
2014-04-04,43.68
2014-04-05,43.68
2014-04-06,43.68
2014-04-07,43.48
2014-04-08,43.860001000000004
2014-04-09,43.950001
2014-04-10,44.189999
2014-04-11,44.16
2014-04-12,44.16
2014-04-13,44.16
2014-04-14,44.43
2014-04-15,43.700001
2014-04-16,43.639998999999996
2014-04-17,43.380001
2014-04-18,43.380001
2014-04-19,43.380001
2014-04-20,43.380001
2014-04-21,43.209998999999996
2014-04-22,43.02
2014-04-23,42.990002000000004
2014-04-24,43.32
2014-04-25,43.599998
2014-04-26,43.599998
2014-04-27,43.599998
2014-04-28,43.470001
2014-04-29,43.419998
2014-04-30,43.209998999999996
2014-05-01,43.029999
2014-05-02,43.490002000000004
2014-05-03,43.490002000000004
2014-05-04,43.490002000000004
2014-05-05,43.900002
2014-05-06,43.82
2014-05-07,43.16
2014-05-08,43.169998
2014-05-09,43.119999
2014-05-10,43.119999
2014-05-11,43.119999
2014-05-12,43.419998
2014-05-13,43.32
2014-05-14,43.740002000000004
2014-05-15,43.349998
2014-05-16,43.299999
2014-05-17,43.299999
2014-05-18,43.299999
2014-05-19,43.299999
2014-05-20,43.360001000000004
2014-05-21,43.200001
2014-05-22,43.349998
2014-05-23,43.25
2014-05-24,43.25
2014-05-25,43.25
2014-05-26,43.25
2014-05-27,42.34
2014-05-28,42.09
2014-05-29,41.98
2014-05-30,41.75
2014-05-31,41.75
2014-06-01,41.75
2014-06-02,41.549999
2014-06-03,41.650002
2014-06-04,41.52
2014-06-05,41.869999
2014-06-06,41.880001
2014-06-07,41.880001
2014-06-08,41.880001
2014-06-09,41.880001
2014-06-10,42.139998999999996
2014-06-11,42.139998999999996
2014-06-12,42.580002
2014-06-13,42.68
2014-06-14,42.68
2014-06-15,42.68
2014-06-16,42.5
2014-06-17,42.48
2014-06-18,42.599998
2014-06-19,44.110001000000004
2014-06-20,44.0
2014-06-21,44.0
2014-06-22,44.0
2014-06-23,44.119999
2014-06-24,44.139998999999996
2014-06-25,44.189999
2014-06-26,44.049999
2014-06-27,44.07
2014-06-28,44.07
2014-06-29,44.07
2014-06-30,44.5
2014-07-01,44.450001
2014-07-02,44.470001
2014-07-03,44.189999
2014-07-04,44.189999
2014-07-05,44.189999
2014-07-06,44.189999
2014-07-07,44.139998999999996
2014-07-08,44.169998
2014-07-09,44.459998999999996
2014-07-10,44.740002000000004
2014-07-11,44.790001000000004
2014-07-12,44.790001000000004
2014-07-13,44.790001000000004
2014-07-14,43.669998
2014-07-15,43.23
2014-07-16,43.369999
2014-07-17,44.150002
2014-07-18,43.82
2014-07-19,43.82
2014-07-20,43.82
2014-07-21,43.900002
2014-07-22,43.669998
2014-07-23,43.630001
2014-07-24,43.16
2014-07-25,43.66
2014-07-26,43.66
2014-07-27,43.66
2014-07-28,43.580002
2014-07-29,43.450001
2014-07-30,43.27
2014-07-31,42.830002
2014-08-01,43.130001
2014-08-02,43.130001
2014-08-03,43.130001
2014-08-04,42.98
2014-08-05,42.939999
2014-08-06,43.57
2014-08-07,43.810001
2014-08-08,43.759997999999996
2014-08-09,43.759997999999996
2014-08-10,43.759997999999996
2014-08-11,43.650002
2014-08-12,43.68
2014-08-13,43.810001
2014-08-14,43.810001
2014-08-15,43.57
2014-08-16,43.57
2014-08-17,43.57
2014-08-18,43.32
2014-08-19,43.240002000000004
2014-08-20,43.029999
2014-08-21,42.5
2014-08-22,42.669998
2014-08-23,42.669998
2014-08-24,42.669998
2014-08-25,42.52
2014-08-26,42.740002000000004
2014-08-27,42.709998999999996
2014-08-28,43.009997999999996
2014-08-29,42.919998
2014-08-30,42.919998
2014-08-31,42.919998
2014-09-01,42.919998
2014-09-02,42.150002
2014-09-03,42.290001000000004
2014-09-04,42.07
2014-09-05,42.259997999999996
2014-09-06,42.259997999999996
2014-09-07,42.259997999999996
2014-09-08,41.790001000000004
2014-09-09,41.82
2014-09-10,41.610001000000004
2014-09-11,41.32
2014-09-12,40.93
2014-09-13,40.93
2014-09-14,40.93
2014-09-15,41.0
2014-09-16,41.220001
2014-09-17,40.639998999999996
2014-09-18,40.77
2014-09-19,40.459998999999996
2014-09-20,40.459998999999996
2014-09-21,40.459998999999996
2014-09-22,40.389998999999996
2014-09-23,40.610001000000004
2014-09-24,40.41
2014-09-25,40.599998
2014-09-26,40.419998
2014-09-27,40.419998
2014-09-28,40.419998
2014-09-29,40.41
2014-09-30,40.150002
2014-10-01,40.32
2014-10-02,40.299999
2014-10-03,39.560001
2014-10-04,39.560001
2014-10-05,39.560001
2014-10-06,40.049999
2014-10-07,40.189999
2014-10-08,40.580002
2014-10-09,40.630001
2014-10-10,40.599998
2014-10-11,40.599998
2014-10-12,40.599998
2014-10-13,40.91
2014-10-14,40.959998999999996
2014-10-15,41.080002
2014-10-16,41.18
2014-10-17,41.09
2014-10-18,41.09
2014-10-19,41.09
2014-10-20,41.400002
2014-10-21,41.48
2014-10-22,41.23
2014-10-23,40.93
2014-10-24,40.880001
2014-10-25,40.880001
2014-10-26,40.880001
2014-10-27,40.779999
2014-10-28,40.759997999999996
2014-10-29,40.18
2014-10-30,39.740002000000004
2014-10-31,38.790001000000004
2014-11-01,38.790001000000004
2014-11-02,38.790001000000004
2014-11-03,38.619999
2014-11-04,38.650002
2014-11-05,37.759997999999996
2014-11-06,37.790001000000004
2014-11-07,38.959998999999996
2014-11-08,38.959998999999996
2014-11-09,38.959998999999996
2014-11-10,37.990002000000004
2014-11-11,38.59
2014-11-12,38.380001
2014-11-13,38.419998
2014-11-14,39.439999
2014-11-15,39.439999
2014-11-16,39.439999
2014-11-17,39.299999
2014-11-18,39.66
2014-11-19,39.169998
2014-11-20,39.560001
2014-11-21,39.77
2014-11-22,39.77
2014-11-23,39.77
2014-11-24,39.720001
2014-11-25,39.68
2014-11-26,39.650002
2014-11-27,39.650002
2014-11-28,38.529999
2014-11-29,38.529999
2014-11-30,38.529999
2014-12-01,40.16
2014-12-02,39.669998
2014-12-03,40.07
2014-12-04,39.93
2014-12-05,39.450001
2014-12-06,39.450001
2014-12-07,39.450001
2014-12-08,39.889998999999996
2014-12-09,40.790001000000004
2014-12-10,40.73
2014-12-11,40.599998
2014-12-12,40.459998999999996
2014-12-13,40.459998999999996
2014-12-14,40.459998999999996
2014-12-15,39.439999
2014-12-16,39.619999
2014-12-17,39.369999
2014-12-18,39.650002
2014-12-19,39.580002
2014-12-20,39.580002
2014-12-21,39.580002
2014-12-22,38.790001000000004
2014-12-23,38.830002
2014-12-24,38.82
2014-12-25,38.82
2014-12-26,39.580002
2014-12-27,39.580002
2014-12-28,39.580002
2014-12-29,39.18
2014-12-30,39.720001
2014-12-31,39.139998999999996
2015-01-01,39.139998999999996
2015-01-02,39.209998999999996
2015-01-03,39.209998999999996
2015-01-04,39.209998999999996
2015-01-05,39.950001
2015-01-06,40.380001
2015-01-07,40.209998999999996
2015-01-08,39.959998999999996
2015-01-09,40.439999
2015-01-10,40.439999
2015-01-11,40.439999
2015-01-12,40.91
2015-01-13,40.779999
2015-01-14,40.669998
2015-01-15,41.709998999999996
2015-01-16,42.299999
2015-01-17,42.299999
2015-01-18,42.299999
2015-01-19,42.299999
2015-01-20,42.93
2015-01-21,42.939999
2015-01-22,43.310001
2015-01-23,42.93
2015-01-24,42.93
2015-01-25,42.93
2015-01-26,42.450001
2015-01-27,42.98
2015-01-28,42.619999
2015-01-29,41.610001000000004
2015-01-30,42.610001000000004
2015-01-31,42.610001000000004
2015-02-01,42.610001000000004
2015-02-02,42.240002000000004
2015-02-03,41.810001
