Date,Close
2013-03-18,68.360001
2013-03-19,68.230003
2013-03-20,68.709999
2013-03-21,67.93
2013-03-22,68.589996
2013-03-25,68.339996
2013-03-26,68.709999
2013-03-27,68.800003
2013-03-28,68.970001
2013-04-01,68.5
2013-04-02,69.040001
2013-04-03,68.410004
2013-04-04,68.43
2013-04-05,67.860001
2013-04-08,68.220001
2013-04-09,68.68
2013-04-10,70.019997
2013-04-11,69.989998
2013-04-12,69.940002
2013-04-15,68.559998
2013-04-16,69.470001
2013-04-17,68.110001
2013-04-18,67.16999799999999
2013-04-19,68.089996
2013-04-22,68.790001
2013-04-23,69.449997
2013-04-24,69.41999799999999
2013-04-25,69.790001
2013-04-26,69.57
2013-04-29,70.209999
2013-04-30,70.720001
2013-05-01,70.389999
2013-05-02,71.279999
2013-05-03,72.120003
2013-05-06,72.400002
2013-05-07,72.360001
2013-05-08,72.709999
2013-05-09,72.610001
2013-05-10,73.050003
2013-05-13,73.139999
2013-05-14,73.519997
2013-05-15,73.66999799999999
2013-05-16,73.589996
2013-05-17,74.300003
2013-05-20,74.190002
2013-05-21,74.269997
2013-05-22,73.620003
2013-05-23,73.449997
2013-05-24,73.410004
2013-05-28,73.889999
2013-05-29,73.540001
2013-05-30,73.93
2013-05-31,73.25
2013-06-03,73.379997
2013-06-04,73.0
2013-06-05,72.050003
2013-06-06,72.400002
2013-06-07,73.389999
2013-06-10,73.41999799999999
2013-06-11,72.690002
2013-06-12,71.849998
2013-06-13,72.760002
2013-06-14,72.279999
2013-06-17,72.980003
2013-06-18,73.58000200000001
2013-06-19,72.760002
2013-06-20,71.029999
2013-06-21,70.43
2013-06-24,69.730003
2013-06-25,70.239998
2013-06-26,70.870003
2013-06-27,71.16999799999999
2013-06-28,71.269997
2013-07-01,71.709999
2013-07-02,71.739998
2013-07-03,72.029999
2013-07-05,72.58000200000001
2013-07-08,72.650002
2013-07-09,73.089996
2013-07-10,73.510002
2013-07-11,74.970001
2013-07-12,75.300003
2013-07-15,75.470001
2013-07-16,75.370003
2013-07-17,75.559998
2013-07-18,75.370003
2013-07-19,74.589996
2013-07-22,74.809998
2013-07-23,74.260002
2013-07-24,74.5
2013-07-25,74.970001
2013-07-26,75.370003
2013-07-29,75.230003
2013-07-30,75.629997
2013-07-31,75.769997
2013-08-01,76.540001
2013-08-02,76.970001
2013-08-05,77.019997
2013-08-06,76.559998
2013-08-07,76.41999799999999
2013-08-08,76.800003
2013-08-09,76.489998
2013-08-12,76.66999799999999
2013-08-13,77.099998
2013-08-14,76.809998
2013-08-15,75.510002
2013-08-16,75.480003
2013-08-19,75.349998
2013-08-20,75.68
2013-08-21,75.41999799999999
2013-08-22,76.160004
2013-08-23,76.66999799999999
2013-08-26,76.709999
2013-08-27,75.139999
2013-08-28,75.43
2013-08-29,75.959999
2013-08-30,75.470001
2013-09-03,75.900002
2013-09-04,76.709999
2013-09-05,76.839996
2013-09-06,76.93
2013-09-09,77.83000200000001
2013-09-10,78.209999
2013-09-11,78.059998
2013-09-12,78.010002
2013-09-13,78.059998
2013-09-16,77.849998
2013-09-17,78.370003
2013-09-18,79.309998
2013-09-19,79.5
2013-09-20,78.989998
2013-09-23,78.83000200000001
2013-09-24,78.83000200000001
2013-09-25,78.559998
2013-09-26,79.16999799999999
2013-09-27,79.07
2013-09-30,78.879997
2013-10-01,79.68
2013-10-02,79.650002
2013-10-03,78.720001
2013-10-04,79.400002
2013-10-07,78.739998
2013-10-08,77.220001
2013-10-09,76.980003
2013-10-10,78.610001
2013-10-11,79.230003
2013-10-14,79.790001
2013-10-15,79.480003
2013-10-16,80.379997
2013-10-17,80.839996
2013-10-18,82.150002
2013-10-21,82.33000200000001
2013-10-22,82.449997
2013-10-23,81.949997
2013-10-24,82.309998
2013-10-25,82.900002
2013-10-28,82.91999799999999
2013-10-29,83.059998
2013-10-30,82.980003
2013-10-31,82.790001
2013-11-01,82.809998
2013-11-04,82.93
2013-11-05,83.019997
2013-11-06,83.0
2013-11-07,81.440002
2013-11-08,82.540001
2013-11-11,82.410004
2013-11-12,82.540001
2013-11-13,83.540001
2013-11-14,83.800003
2013-11-15,83.959999
2013-11-18,83.139999
2013-11-19,82.900002
2013-11-20,82.699997
2013-11-21,83.540001
2013-11-22,83.989998
2013-11-25,84.190002
2013-11-26,84.629997
2013-11-27,85.220001
2013-11-29,85.730003
2013-12-02,85.480003
2013-12-03,85.410004
2013-12-04,85.489998
2013-12-05,85.379997
2013-12-06,86.0
2013-12-09,86.349998
2013-12-10,86.290001
2013-12-11,85.18
2013-12-12,84.959999
2013-12-13,84.849998
2013-12-16,85.32
2013-12-17,85.150002
2013-12-18,86.139999
2013-12-19,85.900002
2013-12-20,86.5
2013-12-23,87.410004
2013-12-24,87.449997
2013-12-26,87.739998
2013-12-27,87.519997
2013-12-30,87.389999
2013-12-31,87.959999
2014-01-02,87.269997
2014-01-03,86.639999
2014-01-06,86.32
2014-01-07,87.120003
2014-01-08,87.309998
2014-01-09,87.019997
2014-01-10,87.300003
2014-01-13,86.010002
2014-01-14,87.650002
2014-01-15,88.370003
2014-01-16,88.379997
2014-01-17,87.879997
2014-01-21,88.550003
2014-01-22,88.779999
2014-01-23,88.480003
2014-01-24,86.739998
2014-01-27,85.900002
2014-01-28,85.849998
2014-01-29,84.93
2014-01-30,86.5
2014-01-31,86.269997
2014-02-03,84.290001
2014-02-04,84.910004
2014-02-05,84.690002
2014-02-06,85.769997
2014-02-07,87.300003
2014-02-10,87.800003
2014-02-11,88.800003
2014-02-12,88.970001
2014-02-13,89.629997
2014-02-14,89.809998
2014-02-18,90.25
2014-02-19,89.629997
2014-02-20,90.050003
2014-02-21,89.93
2014-02-24,90.410004
2014-02-25,90.309998
2014-02-26,90.230003
2014-02-27,90.440002
2014-02-28,90.339996
2014-03-03,89.66999799999999
2014-03-04,90.809998
2014-03-05,91.059998
2014-03-06,90.980003
2014-03-07,90.529999
2014-03-10,90.610001
2014-03-11,90.220001
2014-03-12,90.559998
2014-03-13,89.279999
2014-03-14,88.66999799999999
2014-03-17,89.449997
2014-03-18,90.529999
2014-03-19,90.040001
2014-03-20,90.290001
2014-03-21,89.0
2014-03-24,88.220001
2014-03-25,88.510002
2014-03-26,87.370003
2014-03-27,86.879997
2014-03-28,87.050003
2014-03-31,87.66999799999999
2014-04-01,89.209999
2014-04-02,89.440002
2014-04-03,88.730003
2014-04-04,86.370003
2014-04-07,85.550003
2014-04-08,86.339996
2014-04-09,87.82
2014-04-10,85.099998
2014-04-11,84.110001
2014-04-14,84.769997
2014-04-15,85.050003
2014-04-16,86.18
2014-04-17,86.199997
2014-04-21,86.839996
2014-04-22,87.529999
2014-04-23,86.760002
2014-04-24,87.589996
2014-04-25,86.190002
2014-04-28,86.470001
2014-04-29,87.160004
2014-04-30,87.389999
2014-05-01,87.650002
2014-05-02,87.489998
2014-05-05,87.949997
2014-05-06,86.809998
2014-05-07,86.559998
2014-05-08,86.480003
2014-05-09,86.800003
2014-05-12,88.230003
2014-05-13,88.290001
2014-05-14,87.83000200000001
2014-05-15,87.139999
2014-05-16,87.709999
2014-05-19,88.32
2014-05-20,88.0
2014-05-21,88.839996
2014-05-22,89.230003
2014-05-23,89.879997
2014-05-27,91.0
2014-05-28,90.720001
2014-05-29,91.300003
2014-05-30,91.309998
2014-06-02,91.220001
2014-06-03,91.18
2014-06-04,91.519997
2014-06-05,92.290001
2014-06-06,92.82
2014-06-09,92.75
2014-06-10,92.910004
2014-06-11,92.889999
2014-06-12,92.050003
2014-06-13,92.32
2014-06-16,92.400002
2014-06-17,92.449997
2014-06-18,92.970001
2014-06-19,92.910004
2014-06-20,92.769997
2014-06-23,92.790001
2014-06-24,92.699997
2014-06-25,93.290001
2014-06-26,93.339996
2014-06-27,93.75
2014-06-30,93.910004
2014-07-01,94.940002
2014-07-02,95.099998
2014-07-03,95.699997
2014-07-07,95.410004
2014-07-08,94.260002
2014-07-09,94.959999
2014-07-10,94.660004
2014-07-11,95.269997
2014-07-14,95.839996
2014-07-15,95.510002
2014-07-16,95.889999
2014-07-17,94.620003
2014-07-18,96.120003
2014-07-21,96.0
2014-07-22,96.610001
2014-07-23,97.230003
2014-07-24,97.120003
2014-07-25,96.739998
2014-07-28,96.769997
2014-07-29,96.599998
2014-07-30,96.980003
2014-07-31,95.019997
2014-08-01,94.66999799999999
2014-08-04,95.32
2014-08-05,94.589996
2014-08-06,94.519997
2014-08-07,94.220001
2014-08-08,94.900002
2014-08-11,95.459999
2014-08-12,95.41999799999999
2014-08-13,96.43
2014-08-14,96.93
2014-08-15,97.400002
2014-08-18,98.150002
2014-08-19,98.699997
2014-08-20,98.699997
2014-08-21,98.900002
2014-08-22,99.050003
2014-08-25,99.400002
2014-08-26,99.5
2014-08-27,99.519997
2014-08-28,99.410004
2014-08-29,99.779999
2014-09-02,100.07
2014-09-03,99.480003
2014-09-04,99.389999
2014-09-05,99.889999
2014-09-08,100.08000200000001
2014-09-09,99.25
2014-09-10,100.07
2014-09-11,99.989998
2014-09-12,99.480003
2014-09-15,98.519997
2014-09-16,99.379997
2014-09-17,99.529999
2014-09-18,100.279999
2014-09-19,99.980003
2014-09-22,99.050003
2014-09-23,98.779999
2014-09-24,99.839996
2014-09-25,97.739998
2014-09-26,98.779999
2014-09-29,98.650002
2014-09-30,98.790001
2014-10-01,97.209999
2014-10-02,97.209999
2014-10-03,98.16999799999999
2014-10-06,97.959999
2014-10-07,96.57
2014-10-08,98.449997
2014-10-09,96.860001
2014-10-10,94.440002
2014-10-13,92.959999
2014-10-14,92.970001
2014-10-15,92.370003
2014-10-16,91.790001
2014-10-17,93.0
2014-10-20,94.389999
2014-10-21,96.870003
2014-10-22,96.370003
2014-10-23,97.82
2014-10-24,98.620003
2014-10-27,98.690002
2014-10-28,100.18
2014-10-29,99.809998
2014-10-30,100.019997
2014-10-31,101.400002
2014-11-03,101.699997
2014-11-04,101.360001
2014-11-05,101.370003
2014-11-06,101.690002
2014-11-07,101.599998
2014-11-10,101.959999
2014-11-11,102.279999
2014-11-12,102.459999
2014-11-13,102.900002
2014-11-14,103.220001
2014-11-17,102.910004
2014-11-18,103.68
2014-11-19,103.209999
2014-11-20,103.66999799999999
2014-11-21,103.870003
2014-11-24,104.68
2014-11-25,104.839996
2014-11-26,105.519997
2014-11-28,106.010002
2014-12-01,104.809998
2014-12-02,105.230003
2014-12-03,105.41999799999999
2014-12-04,105.370003
2014-12-05,105.379997
2014-12-08,104.629997
2014-12-09,104.959999
2014-12-10,103.309998
2014-12-11,103.800003
2014-12-12,102.66999799999999
2014-12-15,101.610001
2014-12-16,99.980003
2014-12-17,101.800003
2014-12-18,104.25
2014-12-19,104.32
2014-12-22,104.58000200000001
2014-12-23,104.209999
2014-12-24,104.300003
2014-12-26,105.040001
2014-12-29,105.019997
2014-12-30,104.32
2014-12-31,103.25
2015-01-02,102.940002
2015-01-05,101.43
2015-01-06,100.07
2015-01-07,101.360001
2015-01-08,103.300003
2015-01-09,102.620003
2015-01-12,101.550003
2015-01-13,101.519997
2015-01-14,100.959999
2015-01-15,99.650002
2015-01-16,100.82
2015-01-20,101.620003
2015-01-21,102.139999
2015-01-22,104.029999
2015-01-23,104.260002
2015-01-26,104.139999
2015-01-27,101.440002
2015-01-28,100.91999799999999
2015-01-29,101.889999
2015-01-30,101.099998
2015-02-02,101.980003
2015-02-03,102.959999
2015-02-04,102.870003
2015-02-05,103.760002
2015-02-06,103.129997
2015-02-09,102.800003
2015-02-10,104.400002
2015-02-11,104.779999
2015-02-12,106.0
2015-02-13,106.910004
2015-02-17,107.010002
2015-02-18,107.160004
2015-02-19,107.690002
2015-02-20,108.410004
2015-02-23,108.519997
2015-02-24,108.599998
2015-02-25,108.33000200000001
2015-02-26,108.879997
2015-02-27,108.400002
2015-03-02,109.379997
2015-03-03,108.870003
2015-03-04,108.449997
2015-03-05,108.639999
2015-03-06,107.410004
2015-03-09,107.720001
2015-03-10,105.720001
2015-03-11,105.110001
2015-03-12,105.800003
2015-03-13,105.339996
2015-03-16,106.699997
2015-03-17,106.870003
2015-03-18,107.91999799999999
2015-03-19,108.08000200000001
2015-03-20,108.529999
2015-03-23,108.32
2015-03-24,107.93
2015-03-25,105.459999
2015-03-26,105.099998
2015-03-27,105.519997
2015-03-30,106.730003
2015-03-31,105.599998
2015-04-01,105.050003
2015-04-02,105.120003
2015-04-06,105.980003
2015-04-07,105.800003
2015-04-08,106.639999
2015-04-09,107.309998
2015-04-10,107.75
2015-04-13,107.480003
2015-04-14,107.16999799999999
2015-04-15,107.839996
2015-04-16,107.690002
2015-04-17,106.010002
2015-04-20,107.599998
2015-04-21,108.059998
2015-04-22,108.650002
2015-04-23,109.059998
2015-04-24,110.540001
2015-04-27,110.260002
2015-04-28,110.040001
2015-04-29,109.349998
2015-04-30,107.629997
2015-05-01,109.050003
2015-05-04,109.230003
2015-05-05,107.449997
2015-05-06,106.709999
2015-05-07,107.349998
2015-05-08,108.690002
2015-05-11,108.269997
2015-05-12,107.779999
2015-05-13,108.0
2015-05-14,109.58000200000001
2015-05-15,109.58000200000001
2015-05-18,110.059998
2015-05-19,109.940002
2015-05-20,110.010002
2015-05-21,110.58000200000001
2015-05-22,110.470001
2015-05-26,109.199997
2015-05-27,110.959999
2015-05-28,110.709999
2015-05-29,110.050003
2015-06-01,110.41999799999999
2015-06-02,110.07
2015-06-03,110.400002
2015-06-04,109.559998
2015-06-05,109.300003
2015-06-08,108.190002
2015-06-09,108.010002
2015-06-10,109.489998
2015-06-11,109.650002
2015-06-12,108.75
2015-06-15,108.209999
2015-06-16,108.800003
2015-06-17,109.099998
2015-06-18,110.690002
2015-06-19,109.889999
2015-06-22,110.699997
2015-06-23,110.790001
2015-06-24,110.220001
2015-06-25,110.0
2015-06-26,109.269997
2015-06-29,106.690002
2015-06-30,107.07
2015-07-01,107.91999799999999
2015-07-02,107.949997
2015-07-06,107.699997
2015-07-07,107.970001
2015-07-08,106.089996
2015-07-09,106.029999
2015-07-10,107.650002
2015-07-13,109.540001
2015-07-14,110.260002
2015-07-15,110.379997
2015-07-16,111.940002
2015-07-17,113.589996
2015-07-20,113.980003
2015-07-21,113.910004
2015-07-22,112.620003
2015-07-23,112.199997
2015-07-24,111.099998
2015-07-27,110.18
2015-07-28,111.129997
2015-07-29,111.550003
2015-07-30,112.08000200000001
2015-07-31,111.949997
2015-08-03,111.599998
2015-08-04,111.389999
2015-08-05,112.25
2015-08-06,110.449997
2015-08-07,110.309998
2015-08-10,111.57
2015-08-11,110.139999
2015-08-12,110.519997
2015-08-13,110.339996
2015-08-14,110.510002
2015-08-17,111.43
2015-08-18,110.860001
2015-08-19,110.129997
2015-08-20,107.08000200000001
2015-08-21,102.400002
2015-08-24,98.459999
2015-08-25,98.089996
2015-08-26,103.029999
2015-08-27,105.639999
2015-08-28,105.620003
2015-08-31,104.309998
2015-09-01,101.050003
2015-09-02,103.900002
2015-09-03,103.389999
2015-09-04,102.160004
2015-09-08,105.040001
2015-09-09,103.860001
2015-09-10,104.989998
2015-09-11,105.57
2015-09-14,105.25
2015-09-15,106.489998
2015-09-16,107.089996
2015-09-17,107.129997
2015-09-18,105.349998
2015-09-21,105.68
2015-09-22,104.099998
2015-09-23,104.18
2015-09-24,103.800003
2015-09-25,102.91999799999999
2015-09-28,99.989998
2015-09-29,99.470001
2015-09-30,101.760002
2015-10-01,102.220001
2015-10-02,104.010002
2015-10-05,105.5
2015-10-06,105.0
2015-10-07,105.629997
2015-10-08,106.050003
2015-10-09,106.529999
2015-10-12,106.790001
2015-10-13,106.099998
2015-10-14,105.93
2015-10-15,107.66999799999999
2015-10-16,108.120003
2015-10-19,108.739998
2015-10-20,108.18
2015-10-21,107.519997
2015-10-22,109.709999
2015-10-23,112.779999
2015-10-26,112.849998
2015-10-27,113.08000200000001
2015-10-28,114.019997
2015-10-29,113.839996
2015-10-30,113.33000200000001
2015-11-02,114.610001
2015-11-03,115.010002
2015-11-04,115.019997
2015-11-05,114.709999
2015-11-06,114.790001
2015-11-09,113.57
2015-11-10,113.279999
2015-11-11,113.139999
2015-11-12,112.040001
2015-11-13,109.839996
2015-11-16,111.41999799999999
2015-11-17,111.489998
2015-11-18,113.629997
2015-11-19,113.709999
2015-11-20,114.480003
2015-11-23,114.150002
2015-11-24,114.050003
2015-11-25,114.150002
2015-11-27,114.309998
2015-11-30,114.019997
2015-12-01,115.160004
2015-12-02,114.449997
2015-12-03,112.510002
2015-12-04,115.139999
2015-12-07,114.620003
2015-12-08,114.629997
2015-12-09,112.889999
2015-12-10,113.400002
2015-12-11,110.790001
2015-12-14,111.629997
2015-12-15,112.309998
2015-12-16,113.980003
2015-12-17,112.32
2015-12-18,109.83000200000001
2015-12-21,111.050003
2015-12-22,111.779999
2015-12-23,112.610001
2015-12-24,112.589996
2015-12-28,112.529999
2015-12-29,114.300003
2015-12-30,113.269997
2015-12-31,111.860001
2016-01-04,109.5
2016-01-05,109.309998
2016-01-06,108.260002
2016-01-07,104.870003
2016-01-08,104.010002
2016-01-11,104.33000200000001
2016-01-12,105.540001
2016-01-13,101.900002
2016-01-14,104.07
2016-01-15,100.839996
2016-01-19,101.059998
2016-01-20,100.75
2016-01-21,100.849998
2016-01-22,103.769997
2016-01-25,102.230003
2016-01-26,103.150002
2016-01-27,100.58000200000001
2016-01-28,102.0
2016-01-29,104.129997
2016-02-01,104.410004
2016-02-02,102.150002
2016-02-03,101.660004
2016-02-04,101.650002
2016-02-05,98.120003
2016-02-08,96.620003
2016-02-09,96.32
2016-02-10,96.690002
2016-02-11,96.550003
2016-02-12,98.019997
2016-02-16,100.230003
2016-02-17,102.5
2016-02-18,101.33000200000001
2016-02-19,101.629997
2016-02-22,103.279999
2016-02-23,101.58000200000001
2016-02-24,102.550003
2016-02-25,103.559998
2016-02-26,103.43
2016-02-29,102.5
2016-03-01,105.790001
2016-03-02,105.83000200000001
2016-03-03,105.629997
2016-03-04,105.66999799999999
2016-03-07,105.019997
2016-03-08,104.150002
2016-03-09,104.82
2016-03-10,104.660004
2016-03-11,106.489998
2016-03-14,106.66999799999999
2016-03-15,106.629997
2016-03-16,107.58000200000001
2016-03-17,107.519997
2016-03-18,107.370003
2016-03-21,107.790001
2016-03-22,108.120003
2016-03-23,107.230003
2016-03-24,107.260002
2016-03-28,107.110001
2016-03-29,108.83000200000001
2016-03-30,109.360001
2016-03-31,109.199997
2016-04-01,110.360001
2016-04-04,109.940002
2016-04-05,108.879997
2016-04-06,110.66999799999999
2016-04-07,109.08000200000001
2016-04-08,109.0
2016-04-11,108.599998
2016-04-12,109.510002
2016-04-13,110.910004
2016-04-14,110.91999799999999
2016-04-15,110.639999
2016-04-18,111.230003
2016-04-19,110.550003
2016-04-20,110.639999
2016-04-21,110.650002
2016-04-22,108.980003
2016-04-25,108.980003
2016-04-26,108.449997
2016-04-27,107.58000200000001
2016-04-28,106.279999
2016-04-29,105.720001
2016-05-02,106.720001
2016-05-03,105.730003
2016-05-04,105.050003
2016-05-05,105.019997
2016-05-06,105.58000200000001
2016-05-09,105.879997
2016-05-10,107.33000200000001
2016-05-11,106.360001
2016-05-12,105.889999
2016-05-13,105.5
2016-05-16,106.82
2016-05-17,105.480003
2016-05-18,105.860001
2016-05-19,105.309998
2016-05-20,106.470001
2016-05-23,106.33000200000001
2016-05-24,108.459999
2016-05-25,109.239998
2016-05-26,109.559998
2016-05-27,110.129997
2016-05-31,110.339996
2016-06-01,110.349998
2016-06-02,110.58000200000001
2016-06-03,110.059998
2016-06-06,110.459999
2016-06-07,110.18
2016-06-08,110.370003
2016-06-09,110.190002
2016-06-10,108.940002
2016-06-13,108.029999
2016-06-14,108.029999
2016-06-15,107.720001
2016-06-16,108.040001
2016-06-17,106.489998
2016-06-20,107.160004
2016-06-21,107.5
2016-06-22,107.239998
2016-06-23,108.769997
2016-06-24,104.290001
2016-06-27,102.220001
2016-06-28,104.459999
2016-06-29,106.309998
2016-06-30,107.540001
2016-07-01,108.08000200000001
2016-07-05,107.41999799999999
2016-07-06,108.300003
2016-07-07,108.620003
2016-07-08,110.300003
2016-07-11,110.93
2016-07-12,111.489998
2016-07-13,111.220001
2016-07-14,111.980003
2016-07-15,111.800003
2016-07-18,112.540001
2016-07-19,112.129997
2016-07-20,113.440002
2016-07-21,113.18
2016-07-22,113.650002
2016-07-25,113.660004
2016-07-26,113.790001
2016-07-27,114.58000200000001
2016-07-28,114.980003
2016-07-29,115.230003
2016-08-01,115.839996
