zipcode,year,unemployment_rate
78719,2022,-0.0007
78721,2011,0.135
78721,2012,0.158
78721,2013,0.149
78721,2014,0.17300000000000001
78721,2015,0.14800000000000002
78721,2016,0.10800000000000001
78721,2017,0.09300000000000001
78721,2018,0.063
78721,2019,0.043
78721,2020,0.047
78721,2021,0.0176
78721,2022,-0.006
78722,2011,0.065
78722,2012,0.078
78722,2013,0.078
78722,2014,0.07400000000000001
78722,2015,0.062
78722,2016,0.037000000000000005
78722,2017,0.025
78722,2018,0.027000000000000003
78722,2019,0.032
78722,2020,0.057
78722,2021,0.037
78722,2022,0.042
78723,2011,0.10300000000000001
78723,2012,0.098
78723,2013,0.091
78723,2014,0.092
78723,2015,0.077
78723,2016,0.062
78723,2017,0.049
78723,2018,0.044000000000000004
78723,2019,0.032
78723,2020,0.033
78723,2021,0.0222
78723,2022,0.0123
78724,2011,0.078
78724,2012,0.078
78724,2013,0.084
78724,2014,0.077
78724,2015,0.063
78724,2016,0.06
78724,2017,0.061
78724,2018,0.054000000000000006
78724,2019,0.062
78724,2020,0.081
78724,2021,0.0599
78724,2022,0.0579
78725,2011,0.106
78725,2012,0.086
78725,2013,0.061
78725,2014,0.08199999999999999
78725,2015,0.03
78725,2016,0.037000000000000005
78725,2017,0.039
78725,2018,0.024
78725,2019,0.021
78725,2020,0.012
78725,2021,0.0027
78725,2022,-0.0075
78726,2011,0.043
78726,2012,0.039
78726,2013,0.059000000000000004
78726,2014,0.055999999999999994
78726,2015,0.048
78726,2016,0.04
78726,2017,0.038
78726,2018,0.025
78726,2019,0.025
78726,2020,0.032
78726,2021,0.0227
78726,2022,0.0204
78727,2011,0.055999999999999994
78727,2012,0.055999999999999994
78727,2013,0.053
78727,2014,0.04
78727,2015,0.039
78727,2016,0.038
78727,2017,0.039
78727,2018,0.045
78727,2019,0.049
78727,2020,0.055999999999999994
78727,2021,0.048
78727,2022,0.0471
78728,2011,0.063
78728,2012,0.055
78728,2013,0.064
78728,2014,0.048
78728,2015,0.043
78728,2016,0.037000000000000005
78728,2017,0.027999999999999997
78728,2018,0.037000000000000005
78728,2019,0.039
78728,2020,0.027999999999999997
78728,2021,0.0347
78728,2022,0.0329
78729,2011,0.062
78729,2012,0.067
78729,2013,0.057
78729,2014,0.055999999999999994
78729,2015,0.038
78729,2016,0.035
78729,2017,0.027999999999999997
78729,2018,0.038
78729,2019,0.046
78729,2020,0.033
78729,2021,0.0541
78729,2022,0.0632
78730,2011,0.032
78730,2012,0.035
78730,2013,0.043
78730,2014,0.046
78730,2015,0.043
78730,2016,0.04
78730,2017,0.03
78730,2018,0.027000000000000003
78730,2019,0.02
78730,2020,0.028999999999999998
78730,2021,0.0139
78730,2022,0.0077
78731,2011,0.04
78731,2012,0.038
78731,2013,0.042
78731,2014,0.045
78731,2015,0.038
78731,2016,0.038
78731,2017,0.033
78731,2018,0.027999999999999997
78731,2019,0.022000000000000002
78731,2020,0.040999999999999995
78731,2021,0.0196
78731,2022,0.0172
78732,2011,0.049
78732,2012,0.051
78732,2013,0.055999999999999994
78732,2014,0.036000000000000004
78732,2015,0.052000000000000005
78732,2016,0.05
78732,2017,0.039
78732,2018,0.022000000000000002
78732,2019,0.018000000000000002
78732,2020,0.043
78732,2021,0.0116
78732,2022,0.0025
78733,2011,0.027000000000000003
78733,2012,0.040999999999999995
78733,2013,0.044000000000000004
78733,2014,0.055
78733,2015,0.051
78733,2016,0.040999999999999995
78733,2017,0.028999999999999998
78733,2018,0.043
78733,2019,0.027000000000000003
78733,2020,0.026000000000000002
78733,2021,0.0244
78733,2022,0.0191
78734,2011,0.049
78734,2012,0.07
78734,2013,0.075
78734,2014,0.067
78734,2015,0.061
78734,2016,0.064
78734,2017,0.045
78734,2018,0.038
78734,2019,0.053
78734,2020,0.052000000000000005
78734,2021,0.0478
78734,2022,0.05
78735,2011,0.037000000000000005
78735,2012,0.038
78735,2013,0.05
78735,2014,0.053
78735,2015,0.044000000000000004
78735,2016,0.046
78735,2017,0.039
78735,2018,0.038
78735,2019,0.027000000000000003
78735,2020,0.055
78735,2021,0.0234
78735,2022,0.0185
78738,2011,0.054000000000000006
78738,2012,0.057999999999999996
78738,2013,0.073
78738,2014,0.067
78738,2015,0.063
78738,2016,0.05
78738,2017,0.047
78738,2018,0.033
78738,2019,0.024
78738,2020,0.023
78738,2021,0.0138
78738,2022,0.0036
78739,2011,0.024
78739,2012,0.037000000000000005
78739,2013,0.045
78739,2014,0.037000000000000005
78739,2015,0.048
78739,2016,0.045
78739,2017,0.034
78739,2018,0.024
78739,2019,0.025
78739,2020,0.018000000000000002
78739,2021,0.0165
78739,2022,0.0103
78741,2011,0.08
78741,2012,0.091
78741,2013,0.099
78741,2014,0.086
78741,2015,0.083
78741,2016,0.067
78741,2017,0.053
78741,2018,0.044000000000000004
78741,2019,0.043
78741,2020,0.037000000000000005
78741,2021,0.0377
78741,2022,0.0342
78742,2011,0.153
78742,2012,0.106
78742,2013,0.16899999999999998
78742,2014,0.083
78742,2015,0.075
78742,2016,0.049
78742,2017,0.043
78742,2018,0.033
78742,2019,0.011000000000000001
78742,2020,0.0
78742,2021,-0.0092
78742,2022,-0.0271
78744,2011,0.08
78744,2012,0.094
78744,2013,0.08800000000000001
78744,2014,0.08
78744,2015,0.07
78744,2016,0.064
78744,2017,0.046
78744,2018,0.046
78744,2019,0.049
78744,2020,0.054000000000000006
78744,2021,0.0482
78744,2022,0.0496
78745,2011,0.07400000000000001
78745,2012,0.07400000000000001
78745,2013,0.077
78745,2014,0.071
78745,2015,0.061
78745,2016,0.057
78745,2017,0.047
78745,2018,0.039
78745,2019,0.033
78745,2020,0.028999999999999998
78745,2021,0.0261
78745,2022,0.0193
78746,2011,0.039
78746,2012,0.044000000000000004
78746,2013,0.043
78746,2014,0.039
78746,2015,0.038
78746,2016,0.037000000000000005
78746,2017,0.036000000000000004
78746,2018,0.039
78746,2019,0.032
78746,2020,0.032
78746,2021,0.0318
78746,2022,0.0297
78747,2011,0.065
78747,2012,0.076
78747,2013,0.055999999999999994
78747,2014,0.047
78747,2015,0.032
78747,2016,0.028999999999999998
78747,2017,0.031
78747,2018,0.049
78747,2019,0.053
78747,2020,0.052000000000000005
78747,2021,0.0629
78747,2022,0.0718
78748,2011,0.051
78748,2012,0.061
78748,2013,0.075
78748,2014,0.06
78748,2015,0.048
78748,2016,0.045
78748,2017,0.036000000000000004
78748,2018,0.026000000000000002
78748,2019,0.025
78748,2020,0.039
78748,2021,0.02
78748,2022,0.0151
78749,2011,0.032
78749,2012,0.038
78749,2013,0.04
78749,2014,0.053
78749,2015,0.049
78749,2016,0.052000000000000005
78749,2017,0.049
78749,2018,0.046
78749,2019,0.031
78749,2020,0.05
78749,2021,0.0237
78749,2022,0.0135
