zipcode,year,mobility
98031,2015,0.024
98031,2016,0.022000000000000002
98031,2017,0.023
98031,2018,0.02
98031,2019,0.018000000000000002
98031,2020,0.012
98031,2021,0.0187
98031,2022,0.019
98032,2011,0.034
98032,2012,0.026000000000000002
98032,2013,0.019
98032,2014,0.023
98032,2015,0.021
98032,2016,0.021
98032,2017,0.026000000000000002
98032,2018,0.028999999999999998
98032,2019,0.027999999999999997
98032,2020,0.023
98032,2021,0.031
98032,2022,0.0327
98033,2011,0.025
98033,2012,0.031
98033,2013,0.033
98033,2014,0.037000000000000005
98033,2015,0.04
98033,2016,0.039
98033,2017,0.038
98033,2018,0.028999999999999998
98033,2019,0.033
98033,2020,0.034
98033,2021,0.0288
98033,2022,0.0265
98034,2011,0.022000000000000002
98034,2012,0.028999999999999998
98034,2013,0.028999999999999998
98034,2014,0.028999999999999998
98034,2015,0.024
98034,2016,0.025
98034,2017,0.021
98034,2018,0.024
98034,2019,0.027999999999999997
98034,2020,0.027999999999999997
98034,2021,0.0304
98034,2022,0.0338
98038,2011,0.028999999999999998
98038,2012,0.025
98038,2013,0.023
98038,2014,0.017
98038,2015,0.018000000000000002
98038,2016,0.019
98038,2017,0.018000000000000002
98038,2018,0.022000000000000002
98038,2019,0.026000000000000002
98038,2020,0.022000000000000002
98038,2021,0.0292
98038,2022,0.033
98039,2011,0.024
98039,2012,0.025
98039,2013,0.026000000000000002
98039,2014,0.022000000000000002
98039,2015,0.006999999999999999
98039,2016,0.01
98039,2017,0.012
98039,2018,0.006999999999999999
98039,2019,0.021
98039,2020,0.023
98039,2021,0.0189
98039,2022,0.0183
98040,2011,0.021
98040,2012,0.015
98040,2013,0.023
98040,2014,0.024
98040,2015,0.034
98040,2016,0.047
98040,2017,0.047
98040,2018,0.053
98040,2019,0.052000000000000005
98040,2020,0.049
98040,2021,0.0541
98040,2022,0.055
98042,2011,0.012
98042,2012,0.011000000000000001
98042,2013,0.013999999999999999
98042,2014,0.019
98042,2015,0.024
98042,2016,0.02
98042,2017,0.02
98042,2018,0.018000000000000002
98042,2019,0.015
98042,2020,0.008
98042,2021,0.0154
98042,2022,0.0158
98043,2011,0.016
98043,2012,0.013999999999999999
98043,2013,0.023
98043,2014,0.027999999999999997
98043,2015,0.027000000000000003
98043,2016,0.035
98043,2017,0.033
