,Zip Code,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
64,78724,0.013999999999999999,0.006,0.006,0.005,0.005,0.003,0.005,0.005,0.005,0.004,0.005,0.005
65,78725,0.0,0.008,0.006,0.011000000000000001,0.016,0.015,0.008,0.012,0.019,0.009000000000000001,0.019,0.019
66,78726,0.07400000000000001,0.086,0.08,0.078,0.061,0.051,0.053,0.055,0.057,0.059000000000000004,0.057,0.057
67,78727,0.059000000000000004,0.052000000000000005,0.045,0.046,0.043,0.035,0.03,0.024,0.034,0.026000000000000002,0.034,0.034
68,78728,0.059000000000000004,0.042,0.055999999999999994,0.044000000000000004,0.038,0.034,0.036000000000000004,0.019,0.027000000000000003,0.028999999999999998,0.027,0.027
69,78729,0.04,0.036000000000000004,0.040999999999999995,0.048,0.055,0.054000000000000006,0.051,0.044000000000000004,0.035,0.028999999999999998,0.035,0.035
70,78730,0.03,0.031,0.02,0.024,0.03,0.025,0.027000000000000003,0.05,0.035,0.023,0.035,0.035
71,78731,0.052000000000000005,0.046,0.054000000000000006,0.054000000000000006,0.043,0.036000000000000004,0.034,0.019,0.016,0.021,0.016,0.016
72,78732,0.086,0.062,0.055999999999999994,0.055999999999999994,0.035,0.015,0.02,0.033,0.03,0.051,0.03,0.03
73,78733,0.021,0.026000000000000002,0.027000000000000003,0.037000000000000005,0.046,0.034,0.027000000000000003,0.04,0.026000000000000002,0.02,0.026,0.026
74,78734,0.009000000000000001,0.009000000000000001,0.011000000000000001,0.009000000000000001,0.012,0.015,0.013999999999999999,0.018000000000000002,0.032,0.032,0.032,0.032
75,78735,0.027999999999999997,0.023,0.034,0.036000000000000004,0.027999999999999997,0.027000000000000003,0.031,0.026000000000000002,0.027999999999999997,0.027999999999999997,0.028,0.028
76,78738,0.048,0.052000000000000005,0.069,0.053,0.055,0.055999999999999994,0.059000000000000004,0.05,0.075,0.071,0.075,0.075
77,78739,0.025,0.018000000000000002,0.017,0.012,0.01,0.013000000000000001,0.022000000000000002,0.017,0.019,0.023,0.019,0.019
78,78741,0.024,0.022000000000000002,0.027999999999999997,0.034,0.039,0.047,0.057999999999999996,0.059000000000000004,0.061,0.068,0.061,0.061
79,78742,0.011000000000000001,0.017,0.023,0.027000000000000003,0.024,0.024,0.025,0.0,0.0,0.0,0.0,0.0
80,78744,0.019,0.019,0.016,0.02,0.018000000000000002,0.022000000000000002,0.021,0.027000000000000003,0.027000000000000003,0.026000000000000002,0.027,0.027
81,78745,0.027000000000000003,0.031,0.03,0.027000000000000003,0.026000000000000002,0.02,0.02,0.019,0.017,0.016,0.017,0.017
82,78746,0.031,0.026000000000000002,0.027000000000000003,0.028999999999999998,0.025,0.022000000000000002,0.023,0.027999999999999997,0.026000000000000002,0.03,0.026,0.026
83,78747,0.018000000000000002,0.019,0.016,0.022000000000000002,0.021,0.019,0.013999999999999999,0.013999999999999999,0.019,0.02,0.019,0.019
84,78748,0.024,0.021,0.018000000000000002,0.018000000000000002,0.013999999999999999,0.013000000000000001,0.018000000000000002,0.015,0.013000000000000001,0.013999999999999999,0.013,0.013
85,78749,0.027000000000000003,0.032,0.027999999999999997,0.035,0.038,0.038,0.033,0.03,0.019,0.025,0.019,0.019
86,78750,0.022000000000000002,0.024,0.023,0.024,0.022000000000000002,0.03,0.031,0.035,0.032,0.036000000000000004,0.032,0.032
87,78751,0.073,0.069,0.07400000000000001,0.066,0.063,0.051,0.055999999999999994,0.05,0.048,0.053,0.048,0.048
88,78752,0.022000000000000002,0.027000000000000003,0.025,0.022000000000000002,0.032,0.032,0.027999999999999997,0.027999999999999997,0.031,0.027999999999999997,0.031,0.031
89,78753,0.015,0.013999999999999999,0.013000000000000001,0.015,0.017,0.013999999999999999,0.02,0.022000000000000002,0.026000000000000002,0.021,0.026,0.026
90,78754,0.043,0.032,0.027999999999999997,0.032,0.035,0.049,0.045,0.05,0.040999999999999995,0.031,0.041,0.041
91,78756,0.033,0.034,0.038,0.04,0.031,0.019,0.02,0.024,0.032,0.033,0.032,0.032
92,78757,0.019,0.019,0.02,0.021,0.027999999999999997,0.033,0.04,0.045,0.042,0.032,0.042,0.042
93,78758,0.032,0.032,0.033,0.028999999999999998,0.034,0.037000000000000005,0.037000000000000005,0.039,0.042,0.036000000000000004,0.042,0.042
94,78759,0.036000000000000004,0.037000000000000005,0.034,0.036000000000000004,0.038,0.037000000000000005,0.039,0.04,0.034,0.038,0.034,0.034
95,76511,0.002,0.006999999999999999,0.008,0.009000000000000001,0.009000000000000001,0.011000000000000001,0.01,0.006,0.001,0.013999999999999999,0.001,0.001
96,76530,0.022000000000000002,0.024,0.021,0.021,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003
97,76537,0.0,0.009000000000000001,0.006999999999999999,0.02,0.026000000000000002,0.032,0.03,0.03,0.015,0.018000000000000002,0.015,0.015
98,76573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,76574,0.02,0.016,0.016,0.013999999999999999,0.018000000000000002,0.023,0.022000000000000002,0.013999999999999999,0.015,0.017,0.015,0.015
100,76577,0.0,0.0,0.003,0.009000000000000001,0.022000000000000002,0.02,0.021,0.018000000000000002,0.013999999999999999,0.008,0.014,0.014
101,76578,0.009000000000000001,0.01,0.009000000000000001,0.012,0.017,0.005,0.004,0.005,0.004,0.0,0.004,0.004
102,78626,0.017,0.023,0.025,0.026000000000000002,0.027000000000000003,0.027000000000000003,0.024,0.03,0.024,0.033,0.024,0.024
103,78628,0.03,0.031,0.031,0.028999999999999998,0.028999999999999998,0.027000000000000003,0.027000000000000003,0.027999999999999997,0.023,0.024,0.023,0.023
104,78633,0.033,0.031,0.025,0.027999999999999997,0.02,0.026000000000000002,0.032,0.027999999999999997,0.03,0.037000000000000005,0.03,0.03
105,78665,0.064,0.07,0.063,0.061,0.055,0.049,0.046,0.061,0.052000000000000005,0.084,0.052,0.052
106,78681,0.034,0.033,0.036000000000000004,0.034,0.031,0.034,0.033,0.033,0.032,0.032,0.032,0.032
107,78717,0.067,0.083,0.066,0.075,0.08,0.057,0.048,0.045,0.039,0.052000000000000005,0.039,0.039
