,Zip Code,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
41,78652,0.149,0.122,0.14300000000000002,0.14,0.14400000000000002,0.046,0.034,0.038,0.035,0.034,0.035,0.035
42,78663,0.0,0.0,0.0,0.0,0.0,0.043,0.036000000000000004,0.028999999999999998,0.039,0.027999999999999997,0.039,0.039
43,78676,0.065,0.059000000000000004,0.047,0.047,0.061,0.047,0.049,0.053,0.045,0.016,0.045,0.045
44,78736,0.055,0.054000000000000006,0.049,0.08,0.061,0.095,0.11699999999999999,0.12300000000000001,0.09,0.13,0.09,0.09
45,78737,0.053,0.049,0.07,0.067,0.066,0.063,0.066,0.055,0.038,0.035,0.038,0.038
46,78613,0.061,0.061,0.057,0.06,0.062,0.061,0.063,0.063,0.061,0.062,0.061,0.061
47,78615,0.028999999999999998,0.034,0.034,0.067,0.053,0.062,0.085,0.057999999999999996,0.032,0.085,0.032,0.032
48,78634,0.09699999999999999,0.069,0.068,0.071,0.066,0.077,0.08800000000000001,0.096,0.08800000000000001,0.09300000000000001,0.088,0.088
49,78641,0.11199999999999999,0.105,0.08199999999999999,0.087,0.079,0.07,0.07,0.07400000000000001,0.08900000000000001,0.106,0.089,0.089
50,78645,0.092,0.10099999999999999,0.08199999999999999,0.06,0.033,0.039,0.036000000000000004,0.038,0.038,0.057999999999999996,0.038,0.038
51,78653,0.078,0.081,0.081,0.078,0.055999999999999994,0.065,0.071,0.069,0.08199999999999999,0.126,0.082,0.082
52,78660,0.099,0.09300000000000001,0.08199999999999999,0.08199999999999999,0.073,0.07200000000000001,0.07200000000000001,0.078,0.08,0.09,0.08,0.08
53,78664,0.092,0.096,0.091,0.102,0.11,0.124,0.125,0.121,0.10300000000000001,0.10099999999999999,0.103,0.103
54,78701,0.228,0.21,0.215,0.233,0.204,0.17800000000000002,0.174,0.14,0.125,0.15,0.125,0.125
55,78702,0.12,0.14300000000000002,0.145,0.135,0.127,0.147,0.125,0.131,0.14,0.141,0.14,0.14
56,78703,0.16399999999999998,0.175,0.195,0.187,0.183,0.174,0.168,0.154,0.14300000000000002,0.12,0.143,0.143
57,78704,0.192,0.201,0.193,0.18899999999999997,0.18100000000000002,0.175,0.156,0.138,0.121,0.131,0.121,0.121
58,78705,0.317,0.303,0.28,0.27,0.28,0.26899999999999996,0.26,0.263,0.261,0.25,0.261,0.261
59,78712,0.099,0.069,0.141,0.174,0.179,0.18,0.209,0.17600000000000002,0.135,0.107,0.135,0.135
60,78719,0.10800000000000001,0.07,0.069,0.065,0.053,0.062,0.049,0.049,0.052000000000000005,0.08900000000000001,0.052,0.052
61,78721,0.154,0.14,0.139,0.135,0.107,0.115,0.09,0.096,0.08199999999999999,0.114,0.082,0.082
62,78722,0.212,0.2,0.2,0.179,0.184,0.14300000000000002,0.127,0.124,0.114,0.105,0.114,0.114
63,78723,0.221,0.214,0.19399999999999998,0.18899999999999997,0.163,0.146,0.136,0.13,0.13699999999999998,0.138,0.137,0.137
64,78724,0.15,0.155,0.177,0.16,0.11599999999999999,0.105,0.09699999999999999,0.076,0.073,0.073,0.073,0.073
65,78725,0.094,0.134,0.083,0.085,0.076,0.054000000000000006,0.025,0.066,0.057999999999999996,0.076,0.058,0.058
66,78726,0.14300000000000002,0.128,0.13,0.11199999999999999,0.111,0.115,0.132,0.125,0.157,0.095,0.157,0.157
67,78727,0.159,0.146,0.131,0.111,0.106,0.086,0.073,0.07200000000000001,0.087,0.09300000000000001,0.087,0.087
68,78728,0.156,0.14300000000000002,0.136,0.136,0.128,0.111,0.109,0.10300000000000001,0.105,0.106,0.105,0.105
69,78729,0.084,0.079,0.07400000000000001,0.07,0.06,0.063,0.061,0.077,0.07200000000000001,0.069,0.072,0.072
70,78730,0.14300000000000002,0.10800000000000001,0.09699999999999999,0.115,0.078,0.062,0.08,0.083,0.096,0.094,0.096,0.096
71,78731,0.106,0.106,0.11,0.11,0.11599999999999999,0.09699999999999999,0.092,0.09300000000000001,0.1,0.094,0.1,0.1
72,78732,0.106,0.124,0.099,0.102,0.09,0.081,0.078,0.065,0.065,0.059000000000000004,0.065,0.065
73,78733,0.11199999999999999,0.105,0.083,0.095,0.076,0.069,0.066,0.055,0.065,0.04,0.065,0.065
74,78734,0.069,0.08800000000000001,0.092,0.10099999999999999,0.105,0.08800000000000001,0.092,0.102,0.083,0.046,0.083,0.083
75,78735,0.12300000000000001,0.138,0.128,0.138,0.139,0.147,0.126,0.138,0.14,0.155,0.14,0.14
76,78738,0.085,0.07400000000000001,0.075,0.076,0.08199999999999999,0.08900000000000001,0.10800000000000001,0.091,0.08900000000000001,0.079,0.089,0.089
77,78739,0.048,0.054000000000000006,0.062,0.062,0.054000000000000006,0.054000000000000006,0.042,0.04,0.044000000000000004,0.043,0.044,0.044
78,78741,0.284,0.282,0.27399999999999997,0.261,0.222,0.188,0.175,0.175,0.184,0.18600000000000003,0.184,0.184
79,78742,0.023,0.028999999999999998,0.039,0.031,0.13,0.141,0.17800000000000002,0.214,0.249,0.14400000000000002,0.249,0.249
80,78744,0.14800000000000002,0.15,0.147,0.14300000000000002,0.115,0.10800000000000001,0.109,0.124,0.114,0.109,0.114,0.114
81,78745,0.155,0.154,0.154,0.145,0.133,0.13,0.114,0.095,0.09,0.078,0.09,0.09
82,78746,0.076,0.09300000000000001,0.08800000000000001,0.102,0.11199999999999999,0.11800000000000001,0.10400000000000001,0.109,0.096,0.1,0.096,0.096
83,78747,0.126,0.105,0.092,0.07200000000000001,0.07400000000000001,0.078,0.086,0.08800000000000001,0.109,0.08800000000000001,0.109,0.109
84,78748,0.122,0.138,0.141,0.125,0.121,0.105,0.091,0.073,0.065,0.07,0.065,0.065
85,78749,0.11800000000000001,0.11800000000000001,0.122,0.13,0.139,0.132,0.126,0.122,0.11699999999999999,0.087,0.117,0.117
86,78750,0.059000000000000004,0.063,0.071,0.067,0.073,0.07400000000000001,0.078,0.073,0.083,0.08199999999999999,0.083,0.083
87,78751,0.258,0.27399999999999997,0.264,0.245,0.239,0.20800000000000002,0.203,0.20600000000000002,0.195,0.188,0.195,0.195
88,78752,0.233,0.253,0.233,0.244,0.18100000000000002,0.188,0.17,0.175,0.177,0.198,0.177,0.177
