zipcode,year,mobility
98050,2014,0.0
98050,2015,0.0
98050,2016,0.0
98050,2017,0.0
98050,2018,0.0
98050,2019,0.0
98050,2020,0.0
98050,2021,0.0
98050,2022,0.0
98051,2011,0.016
98051,2012,0.021
98051,2013,0.019
98051,2014,0.031
98051,2015,0.023
98051,2016,0.023
98051,2017,0.013999999999999999
98051,2018,0.012
98051,2019,0.004
98051,2020,0.01
98051,2021,-0.0013
98051,2022,-0.0077
98052,2011,0.015
98052,2012,0.016
98052,2013,0.017
98052,2014,0.017
98052,2015,0.009000000000000001
98052,2016,0.012
98052,2017,0.013999999999999999
98052,2018,0.016
98052,2019,0.013999999999999999
98052,2020,0.018000000000000002
98052,2021,0.0142
98052,2022,0.0142
98053,2011,0.008
98053,2012,0.01
98053,2013,0.012
98053,2014,0.016
98053,2015,0.021
98053,2016,0.018000000000000002
98053,2017,0.019
98053,2018,0.02
98053,2019,0.013999999999999999
98053,2020,0.01
98053,2021,0.0129
98053,2022,0.0101
98055,2011,0.017
98055,2012,0.018000000000000002
98055,2013,0.016
98055,2014,0.019
98055,2015,0.018000000000000002
98055,2016,0.019
98055,2017,0.026000000000000002
98055,2018,0.027000000000000003
98055,2019,0.028999999999999998
98055,2020,0.023
98055,2021,0.0304
98055,2022,0.0319
98056,2011,0.022000000000000002
98056,2012,0.016
98056,2013,0.016
98056,2014,0.017
98056,2015,0.017
98056,2016,0.017
98056,2017,0.017
98056,2018,0.016
98056,2019,0.013000000000000001
98056,2020,0.015
98056,2021,0.0115
98056,2022,0.0093
98057,2011,0.016
98057,2012,0.015
98057,2013,0.019
98057,2014,0.027000000000000003
98057,2015,0.025
98057,2016,0.024
98057,2017,0.025
98057,2018,0.022000000000000002
98057,2019,0.018000000000000002
98057,2020,0.022000000000000002
98057,2021,0.0182
98057,2022,0.0184
98058,2011,0.017
98058,2012,0.018000000000000002
98058,2013,0.013999999999999999
98058,2014,0.013999999999999999
98058,2015,0.012
98058,2016,0.012
98058,2017,0.012
98058,2018,0.013000000000000001
98058,2019,0.013000000000000001
98058,2020,0.013000000000000001
98058,2021,0.0136
98058,2022,0.014
98059,2011,0.013999999999999999
98059,2012,0.012
98059,2013,0.013000000000000001
98059,2014,0.015
98059,2015,0.013000000000000001
98059,2016,0.016
98059,2017,0.015
98059,2018,0.015
98059,2019,0.012
98059,2020,0.013000000000000001
98059,2021,0.0115
98059,2022,0.01
98065,2011,0.021
98065,2012,0.023
98065,2013,0.031
98065,2014,0.035
98065,2015,0.035
98065,2016,0.025
98065,2017,0.023
98065,2018,0.027000000000000003
98065,2019,0.016
98065,2020,0.013000000000000001
98065,2021,0.0142
98065,2022,0.0124
98068,2011,0.188
98068,2012,0.218
98068,2013,0.205
98068,2014,0.057999999999999996
98068,2015,0.057999999999999996
98068,2016,0.19899999999999998
98068,2017,0.256
98068,2018,0.209
98068,2019,0.17600000000000002
98068,2020,0.13699999999999998
98068,2021,0.1747
98068,2022,0.1733
98070,2011,0.017
98070,2012,0.011000000000000001
98070,2013,0.01
98070,2014,0.004
98070,2015,0.004
98070,2016,0.003
98070,2017,0.002
98070,2018,0.006999999999999999
98070,2019,0.008
98070,2020,0.008
98070,2021,0.0104
98070,2022,0.0129
98072,2011,0.016
98072,2012,0.016
98072,2013,0.013999999999999999
98072,2014,0.017
98072,2015,0.021
98072,2016,0.017
98072,2017,0.022000000000000002
98072,2018,0.027000000000000003
98072,2019,0.025
98072,2020,0.022000000000000002
98072,2021,0.028
98072,2022,0.03
98074,2011,0.001
98074,2012,0.001
98074,2013,0.001
98074,2014,0.001
98074,2015,0.006999999999999999
98074,2016,0.006
98074,2017,0.006
98074,2018,0.006
98074,2019,0.011000000000000001
98074,2020,0.006999999999999999
98074,2021,0.0106
98074,2022,0.012
98075,2011,0.009000000000000001
98075,2012,0.009000000000000001
98075,2013,0.01
98075,2014,0.009000000000000001
98075,2015,0.008
98075,2016,0.001
98075,2017,0.001
98075,2018,0.0
98075,2019,0.0
98075,2020,0.001
98075,2021,-0.0011
98075,2022,-0.0023
98077,2011,0.006
98077,2012,0.004
98077,2013,0.005
98077,2014,0.005
98077,2015,0.009000000000000001
98077,2016,0.012
98077,2017,0.013999999999999999
98077,2018,0.021
98077,2019,0.028999999999999998
98077,2020,0.02
98077,2021,0.0366
98077,2022,0.0445
98092,2011,0.036000000000000004
98092,2012,0.027000000000000003
98092,2013,0.021
98092,2014,0.024
98092,2015,0.024
98092,2016,0.027000000000000003
98092,2017,0.045
98092,2018,0.048
98092,2019,0.047
98092,2020,0.049
98092,2021,0.0498
98092,2022,0.0526
98101,2011,0.011000000000000001
98101,2012,0.015
98101,2013,0.016
98101,2014,0.019
98101,2015,0.013999999999999999
98101,2016,0.019
98101,2017,0.015
98101,2018,0.013000000000000001
